symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
MSFT,2024-08-22,424.36,426.79,414.61,415.55,414.72,19361901,19361901,-8.81,-2.08,420.3275,"August 22, 24",-0.0208
MSFT,2024-08-21,424.08,426.4,421.72,424.14,423.29,16067300,16067300,0.065,0.01414827,424.085,"August 21, 24",0.0001414827
MSFT,2024-08-20,421.7,425.86,421.64,424.8,423.95,16387600,16387600,3.1,0.73512,423.5,"August 20, 24",0.0073512
MSFT,2024-08-19,418.96,421.75,416.46,421.53,420.69,15234000,15234000,2.57,0.61342,419.675,"August 19, 24",0.0061342
MSFT,2024-08-16,420.6,421.34,417.3,418.47,417.63,22775600,22775600,-2.13,-0.50642,419.4275,"August 16, 24",-0.0050642
MSFT,2024-08-15,419.8,421.11,417.66,421.03,420.19,20752144,20752144,1.23,0.293,419.9,"August 15, 24",0.00293
MSFT,2024-08-14,414.8,417.72,412.45,416.86,415.28,18267000,18267000,2.06,0.49662,415.4575,"August 14, 24",0.0049662
MSFT,2024-08-13,409.59,414.95,409.57,414.01,412.44,19414300,19414300,4.42,1.08,412.03,"August 13, 24",0.0108
MSFT,2024-08-12,407.06,408.76,404.24,406.81,405.27,16762900,16762900,-0.25,-0.06141601,406.7175,"August 12, 24",-0.0006141601
MSFT,2024-08-09,404.03,408.05,402.26,406.02,404.48,19276700,19276700,1.99,0.49254,405.09,"August 09, 24",0.0049254
MSFT,2024-08-08,402.44,405.86,399.94,402.69,401.16,20203030,20203030,0.25,0.06212106,402.7325,"August 08, 24",0.0006212106
MSFT,2024-08-07,408.64,410.08,397.47,398.43,396.92,20650906,20650906,-10.2,-2.5,403.655,"August 07, 24",-0.025
MSFT,2024-08-06,400.0,405.67,398.5,399.61,398.09,24946525,24946525,-0.39,-0.0975,400.945,"August 06, 24",-0.000975
MSFT,2024-08-05,389.17,401.04,385.58,395.15,393.65,40709238,40709238,5.98,1.54,392.735,"August 05, 24",0.0154
MSFT,2024-08-02,412.49,415.0,404.34,408.49,406.94,29437900,29437900,-4.0,-0.96972,410.08,"August 02, 24",-0.0096972
MSFT,2024-08-01,420.79,427.46,413.09,417.11,415.53,30296400,30296400,-3.68,-0.87455,419.6125,"August 01, 24",-0.0087455
MSFT,2024-07-31,420.5,421.78,412.21,418.35,416.76,42891400,42891400,-2.14,-0.5113,418.21,"July 31, 24",-0.005113
MSFT,2024-07-30,427.72,429.05,417.36,422.92,421.32,32687600,32687600,-4.8,-1.12,424.2625,"July 30, 24",-0.0112
