symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
MVST,2024-12-05,1.37,1.5,1.06,1.18,1.18,21791207,21791207,-0.19,-13.87,1.2775,"December 05, 24",-0.1387
MVST,2024-12-04,1.44,1.95,1.23,1.29,1.29,51236300,51236300,-0.15,-10.42,1.4775,"December 04, 24",-0.1042
MVST,2024-12-03,1.02,1.56,0.95,1.41,1.41,53286600,53286600,0.39,38.24,1.235,"December 03, 24",0.3824
MVST,2024-12-02,0.79,1.1,0.785,1.06,1.06,31824716,31824716,0.27,34.18,0.93375,"December 02, 24",0.3418
MVST,2024-11-29,0.8759,0.876,0.7501,0.76,0.76,8034200,8034200,-0.1159,-13.23,0.8155,"November 29, 24",-0.1323
MVST,2024-11-27,0.74,0.88,0.74,0.8444,0.8444,13657008,13657008,0.1044,14.11,0.8011,"November 27, 24",0.1411
MVST,2024-11-26,0.7,0.7868,0.6906,0.7453,0.7453,8643235,8643235,0.0453,6.47,0.73068,"November 26, 24",0.0647
MVST,2024-11-25,0.6687,0.7501,0.632,0.726,0.726,13407200,13407200,0.0573,8.57,0.6942,"November 25, 24",0.0857
MVST,2024-11-22,0.62,0.7094,0.6143,0.666,0.666,17208235,17208235,0.046,7.42,0.65243,"November 22, 24",0.0742
MVST,2024-11-21,0.565,0.6347,0.55,0.5904,0.5904,9037200,9037200,0.0254,4.5,0.58503,"November 21, 24",0.045
MVST,2024-11-20,0.5973,0.6546,0.5252,0.58,0.58,10874900,10874900,-0.0173,-2.9,0.58928,"November 20, 24",-0.029
