symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
SMCI,2024-06-17,85.74,92.19,82.81,88.74,88.74,89118000,89118000,3.0,3.5,87.37,"June 17, 24",0.035
SMCI,2024-06-14,84.69,87.2,82.56,84.45,84.45,65988000,65988000,-0.239,-0.28339,84.725,"June 14, 24",-0.0028339
SMCI,2024-06-13,78.5,88.32,78.4,87.11,87.11,116137000,116137000,8.61,10.97,83.0825,"June 13, 24",0.1097
SMCI,2024-06-12,78.5,80.14,76.62,77.47,77.47,41190000,41190000,-1.03,-1.31,78.1825,"June 12, 24",-0.0131
SMCI,2024-06-11,78.0,78.5,76.31,76.76,76.76,30387310,30387310,-1.24,-1.59,77.3925,"June 11, 24",-0.0159
SMCI,2024-06-10,76.17,80.4,75.3,78.69,78.69,48790000,48790000,2.52,3.31,77.64,"June 10, 24",0.0331
SMCI,2024-06-07,76.36,78.29,75.85,76.91,76.91,34449350,34449350,0.547,0.72027,76.8525,"June 07, 24",0.0072027
SMCI,2024-06-06,80.5,80.8,75.56,77.79,77.79,50339350,50339350,-2.71,-3.37,78.6625,"June 06, 24",-0.0337
SMCI,2024-06-05,79.5,82.25,78.02,80.25,80.25,63075000,63075000,0.752,0.9434,80.005,"June 05, 24",0.009434
SMCI,2024-06-04,75.9,78.07,75.4,77.16,77.16,40783000,40783000,1.26,1.66,76.6325,"June 04, 24",0.0166
SMCI,2024-06-03,80.2,80.61,74.12,77.06,77.06,61558000,61558000,-3.14,-3.92,77.9975,"June 03, 24",-0.0392
