symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
AAPL,2022-06-17,130.07,133.08,129.81,131.56,129.8,134520300,134520300,1.5,1.15,131.13,"June 17, 22",0.0115
AAPL,2022-06-16,132.08,132.39,129.04,130.06,128.32,108123900,108123900,-2.02,-1.53,130.8925,"June 16, 22",-0.0153
AAPL,2022-06-15,134.29,137.34,132.16,135.43,133.61,91533000,91533000,1.14,0.84891,134.805,"June 15, 22",0.0084891
AAPL,2022-06-14,133.13,133.89,131.48,132.76,130.98,84784326,84784326,-0.37,-0.27792,132.815,"June 14, 22",-0.0027792
AAPL,2022-06-13,132.87,135.2,131.44,131.88,130.11,122207100,122207100,-0.99,-0.74509,132.8475,"June 13, 22",-0.0074509
AAPL,2022-06-10,140.28,140.76,137.06,137.13,135.29,91566637,91566637,-3.15,-2.25,138.8075,"June 10, 22",-0.0225
AAPL,2022-06-09,147.08,147.95,142.53,142.64,140.73,69473000,69473000,-4.44,-3.02,145.05,"June 09, 22",-0.0302
AAPL,2022-06-08,148.58,149.87,147.46,147.96,145.98,53950201,53950201,-0.62,-0.41728,148.4675,"June 08, 22",-0.0041728
AAPL,2022-06-07,144.35,149.0,144.1,148.71,146.71,67808200,67808200,4.37,3.02,146.54,"June 07, 22",0.0302
AAPL,2022-06-06,147.03,148.57,144.9,146.14,144.18,71598400,71598400,-0.89,-0.60532,146.66,"June 06, 22",-0.0060532
AAPL,2022-06-03,146.9,147.97,144.46,145.38,143.43,88570300,88570300,-1.52,-1.03,146.1775,"June 03, 22",-0.0103
AAPL,2022-06-02,147.83,151.27,146.86,151.21,149.18,72348100,72348100,3.38,2.29,149.2925,"June 02, 22",0.0229
AAPL,2022-06-01,149.9,151.74,147.68,148.71,146.71,74286635,74286635,-1.19,-0.79386,149.5075,"June 01, 22",-0.0079386
AAPL,2022-05-31,149.07,150.66,146.84,148.84,146.84,103718416,103718416,-0.23,-0.15429,148.8525,"May 31, 22",-0.0015429
AAPL,2022-05-27,145.39,149.68,145.26,149.64,147.63,90978503,90978503,4.25,2.92,147.4925,"May 27, 22",0.0292
AAPL,2022-05-26,137.39,144.34,137.14,143.78,141.85,90601548,90601548,6.39,4.65,140.6625,"May 26, 22",0.0465
AAPL,2022-05-25,138.43,141.79,138.34,140.52,138.63,92482700,92482700,2.09,1.51,139.77,"May 25, 22",0.0151
AAPL,2022-05-24,140.81,141.97,137.33,140.36,138.48,104132746,104132746,-0.445,-0.31958,140.1175,"May 24, 22",-0.0031958
AAPL,2022-05-23,137.79,143.26,137.65,143.11,141.19,117726300,117726300,5.32,3.86,140.4525,"May 23, 22",0.0386
AAPL,2022-05-20,139.09,140.7,132.61,137.59,135.74,137426125,137426125,-1.5,-1.08,137.4975,"May 20, 22",-0.0108
AAPL,2022-05-19,139.88,141.66,136.6,137.35,135.51,136095640,136095640,-2.53,-1.81,138.8725,"May 19, 22",-0.0181
AAPL,2022-05-18,146.85,147.36,139.9,140.82,138.93,109742900,109742900,-6.03,-4.11,143.7325,"May 18, 22",-0.0411
